,date,text,followers,polarity,sentiment_confidence,clusters,difference
1347,2018-02-25 02:37:16,"b'The online retail giant has accounted for 27% of the S&amp;P 500\xe2\x80\x99s gains this year, followed by Microsoft and Netflix\nA\xe2\x80\xa6 https://t.co/vrTxgos4wh'",79,0.0,1.0,0,0.0
1348,2018-02-25 02:37:05,b'@QasimAli82 Then go and check out Vista beta testers https://t.co/gC8XGiKEc3',425,0.0,0.0,3,0.0
1349,2018-02-25 02:36:56,b'RT @ARNewsTV: Microsoft #HoloLens #NFL is the future of football https://t.co/LH8uYe2kTG #alteredreality',1816,0.0,0.125,3,0.0
1350,2018-02-25 02:36:46,b'RT @kubernan: Xbox One\xe2\x80\x99s Plex app gets new codec support &amp; fixes in latest update https://t.co/Nffopo71lb #Microsoft',2,0.3181818181818182,0.6772727272727272,2,9.983559546212141e-07
1351,2018-02-25 02:36:40,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",542,0.0,0.0,3,0.0
1352,2018-02-25 02:36:39,b'Amazon Music app comes to the Microsoft\xc2\xa0Store https://t.co/ixBF36aiAo https://t.co/A8LdnkquZN',81,0.0,0.0,3,0.0
1353,2018-02-25 02:36:35,b'RT @rmjnmyjhpjktjk: Bing! I miss you! You are the most extra and iconic translator...\nHi Microsoft\n#iHeartAwards #BestBoyBand #BTS @BTS_twt\xe2\x80\xa6',185,0.3333333333333333,0.3666666666666667,0,5.23767291970075e-05
1354,2018-02-25 02:36:23,b'Amazon Music app comes to the Microsoft Store - https://t.co/gNDyewAx3f https://t.co/I8Nf3khZNF',81,0.0,0.0,3,0.0
1355,2018-02-25 02:36:18,b'New post (Amazon Music app comes to the Microsoft Store) has been published on Tech Sharing https://t.co/QJc4Qo3yta',81,0.13636363636363635,0.4545454545454545,0,1.1629937534657477e-05
1356,2018-02-25 02:36:16,"b'RT @kubernan: Star Wars Battlefront II gets new mode, skins, &amp; fixes in latest update https://t.co/rS8klXIHC3 #Microsoft'",2,0.3181818181818182,0.6772727272727272,2,9.983559546212141e-07
1357,2018-02-25 02:36:15,"b'@XboxSupport hi,how many apps I can have open in the Xbox one at the same time?  Because I have noticed every time\xe2\x80\xa6 https://t.co/3fZKPVEdjL'",334,0.16666666666666666,0.375,0,4.835517443679499e-05
1358,2018-02-25 02:36:04,b'RT @kubernan: McAfee WebAdvisor Edge extension is now live for Windows 10 users https://t.co/Lz3hTrnuDE #Microsoft',2,0.13636363636363635,0.5,0,3.158748466203266e-07
1359,2018-02-25 02:35:35,"b'Microsoft Patch Tuesday, February 2018 Edition  #cybersecurity  #infosec\nhttps://t.co/plx4GDFzOH'",3659,0.0,0.0,3,0.0
1360,2018-02-25 02:35:31,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",3934,0.0,0.0,3,0.0
1361,2018-02-25 02:35:26,"b'RT @kubernan: Save big on Fortnite, Star Wars Battlefront II and more with this week\xe2\x80\x99s Deals with Gold and EA Publisher Sale https://t.co/b\xe2\x80\xa6'",2,0.25,0.3,0,3.4746233128235923e-07
1362,2018-02-25 02:35:25,"b'Microsoft and Xiaomi team up to produce smart speakers, laptops, and\xc2\xa0more https://t.co/ORGms9dBYQ'",75,0.21428571428571427,0.6428571428571429,0,2.3932354450570664e-05
1363,2018-02-25 02:35:21,"b""@Microsoft  So what's going on with the Fable series? Will we see Fable 4 at all???\n\n#Fable2PCPort""",0,0.0,0.0,3,0.0
1364,2018-02-25 02:35:21,b'PinningEmTake Back Your Life Microsoft: https://t.co/8NCARl4mxy Quantum AI Big/Small/0 Data Cloud/Fog Computing Out\xe2\x80\xa6 https://t.co/t87rmPI0an',1800,0.0,0.0,3,0.0
1365,2018-02-25 02:35:15,"b'Microsoft is the get-go of the ternary greater IaaS vendors \xd0\xb2\xd0\x82\xe2\x80\x9c Microsoft, Virago Lattice Assistance and Google Cor\xe2\x80\xa6 https://t.co/TdIPwX7hhl'",194,0.5,0.5,2,0.00011234615378129617
1366,2018-02-25 02:35:13,b'RT @danielfe: I\xe2\x80\x99m proud Microsoft and so many employees support the Ronald McDonald Hockey Challenge today (100% donation match) and @jeffs\xe2\x80\xa6',492,0.65,0.75,2,0.0005555922677204925
1367,2018-02-25 02:35:12,"b""@NadimMuhammad1 Currently Microsoft doesn't have any beta product in queue for testing. You can't download for the\xe2\x80\xa6 https://t.co/JQFmBLSw64""",76,0.0,0.4,0,0.0
1368,2018-02-25 02:35:04,"b'Microsoft and Xiaomi to collaborate on AI, cloud computing and hardware https://t.co/AoIjc6XPvD https://t.co/5yGno2p87E'",993,0.0,0.0,3,0.0
1369,2018-02-25 02:35:03,b'Microsoft joins @Facebook in sharing #AI research with everyone  https://t.co/3O4PY6lfvh #ML\xe2\x80\xa6 https://t.co/7Hwa2SsvXQ',49871,0.0,0.0,3,0.0
1370,2018-02-25 02:35:03,"b""Microsoft's Guthrie claims Azure is seeing blockchain momentum, but that's not moving the cloud needle any time soo\xe2\x80\xa6 https://t.co/jJjZBBAwvf""",848,0.0,0.0,3,0.0
1371,2018-02-25 02:34:52,b'RT @jennylayfluffy: New today! Make a video call to @Microsoft Disability Answer Desk from within the @BeMyEyes app. Get your technical sni\xe2\x80\xa6',59,0.08522727272727272,0.2772727272727273,0,3.2296408323481694e-06
1372,2018-02-25 02:34:38,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",1823,0.0,0.0,3,0.0
1373,2018-02-25 02:34:27,b'Shared via Microsoft Edge: Olympics 2018 | NBC Olympics https://t.co/KyA9sHXKmk',633,0.0,0.0,3,0.0
1374,2018-02-25 02:34:26,"b'Indiegogo : From NASA to Microsoft, the White House and beyond - Easton has worked across every sector to bring rob\xe2\x80\xa6 https://t.co/nixKZWSUTy'",451,0.0,0.0,3,0.0
1375,2018-02-25 02:34:22,b'RT @BoltMSP: We\xe2\x80\x99re starting to use #PowerBI for reporting. Does your #MSP give you the visibility we provide? @microsoft',4478,0.0,0.1,3,0.0
1376,2018-02-25 02:34:21,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",67,0.0,0.0,3,0.0
1377,2018-02-25 02:34:17,"b'Have microsoft sam recite my eulogy, thanks.'",567,0.2,0.2,0,5.253630448989272e-05
1378,2018-02-25 02:34:03,b'RT @bigpotplant: Haptic Links: Bimanual Haptics for #VR using variable stiffness actuation. From #Microsoft research. https://t.co/B0Qbm5nl\xe2\x80\xa6',7128,0.0,0.0,3,0.0
1379,2018-02-25 02:34:00,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",5,0.0,0.0,3,0.0
1380,2018-02-25 02:33:57,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",264,0.0,0.0,3,0.0
1381,2018-02-25 02:33:56,"b'RT @anil1anil1: \xf0\x9f\x92\x9eInfinity Pool, Marina Bay Sands, Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac\nBook\xe2\x9c\x88\xef\xb8\x8fFlight https://t.co/TXtx9hdau4 \xf0\x9f\x9b\x8cHotel https://t.co/3pVrpJmd9c\nApp \xe2\x9c\x88\xef\xb8\x8fAn\xe2\x80\xa6'",1762,0.0,0.0,3,0.0
1382,2018-02-25 02:33:54,b'In Seattle! Ask my Microsoft friend any questions about PM or Joma: https://t.co/xiTt8W34HM via @YouTube',1412,0.0,0.0,3,0.0
1383,2018-02-25 02:33:54,"b'RT @anil1anil1: \xf0\x9f\x92\x96 Venice, Italy \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 Venezia, Italia \xf0\x9f\x92\x90\nBook\xe2\x9c\x88\xef\xb8\x8f Flight https://t.co/TXtx9hdau4 \xf0\x9f\x9b\x8cHotel https://t.co/3pVrpJmd9c\nApp \xe2\x9c\x88\xef\xb8\x8f Android ht\xe2\x80\xa6'",1762,0.0,0.0,3,0.0
1384,2018-02-25 02:33:52,"b'RT @jadaiyuki: SATX!\nTomorrow is the 1st qualifier for the Microsoft Store Dragonball FighterZ tournament! Come compete in a 1v1 bracket, a\xe2\x80\xa6'",36,0.0,0.0,3,0.0
1385,2018-02-25 02:33:37,b'Dell XPS 13 vs. Microsoft Surface Book 2\xc2\xa013 https://t.co/qbQOoUicBu',75,0.0,0.0,3,0.0
1386,2018-02-25 02:33:31,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",96,0.0,0.0,3,0.0
1387,2018-02-25 02:33:29,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",959,0.0,0.0,3,0.0
1388,2018-02-25 02:33:29,b'Windows 10 Mixed Reality Headsets https://t.co/FAzpUz5TtE #ar',1699,0.0,0.25,3,0.0
1389,2018-02-25 02:33:26,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",389,0.0,0.0,3,0.0
1390,2018-02-25 02:33:21,"b""I can't tell if Microsoft is evil, or a blessing""",2,-1.0,1.0,4,-4.63283108376479e-06
1391,2018-02-25 02:33:12,b'Digital Printable Soccer Party Invite  Football Birthday Party Invitation  Vintage  Downloadable  Instant Download\xe2\x80\xa6 https://t.co/hzdSDzGwWW',5926,0.0,0.3333333333333333,0,0.0
1392,2018-02-25 02:33:09,b'RT @HodlWhale: #Amazon has a market cap of $702 billion \n#Microsoft is at $699 billion\n\n#Bitcoin $BTC has a market cap of $159 Billion\n\nWe\xe2\x80\xa6',273,0.0,0.0,3,0.0
1393,2018-02-25 02:33:08,"b'pepmicbiotech[ Microsoft Virtualization Secrets - Greenlight ] By Savill, John ( Author ) [ 2012 ) [ Paperback ]:\xe2\x80\xa6 https://t.co/AIAQA3M6d1'",1800,0.0,0.0,3,0.0
1394,2018-02-25 02:32:38,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",165,0.0,0.0,3,0.0
1395,2018-02-25 02:32:35,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",462,0.0,0.0,3,0.0
1396,2018-02-25 02:32:34,b'@taylorswift13 project The Garden of Earth. Funded by direct tv verizon and Comcast phase 1: launch a satellite to\xe2\x80\xa6 https://t.co/8ZWTdq4KuI',17,0.1,0.4,0,1.575162568480029e-06
1397,2018-02-25 02:32:27,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",382,0.0,0.0,3,0.0
1398,2018-02-25 02:32:21,b'RT @wrdcsc: Those generations stopped Hitler. We can\xe2\x80\x99t stop Morning Joe\xe2\x80\x99s recording career. https://t.co/ERNcmEJ4eC',79,0.0,0.0,3,0.0
1399,2018-02-25 02:32:15,"b'New of THE SIMS 4 on Ebay Sims 4 (Microsoft Xbox One, 2017) New https://t.co/6OJMbBPLf1 https://t.co/M0xtLOJrjI'",32,0.13636363636363635,0.4545454545454545,0,4.594543223568387e-06
1400,2018-02-25 02:32:14,"b""@kylealden because it's Microsoft, it can't be good""",198,0.7,0.6000000000000001,2,0.00019263311646293998
1401,2018-02-25 02:32:13,b'Is Microsoft dominance set to tweet every 24h by default.',66,0.0,0.0,3,0.0
1402,2018-02-25 02:32:11,b'@Olibient @survivetheark Microsoft has to approve it they take there time with it',12,0.0,0.0,3,0.0
1403,2018-02-25 02:32:03,"b'From NASA to Microsoft, the White House and beyond - Easton has worked across every sector to bring robotic arms to\xe2\x80\xa6 https://t.co/Gujls65oMS'",2342,-0.05,0.1,3,-2.7125225995442848e-05
1404,2018-02-25 02:32:01,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",263,0.0,0.0,3,0.0
1405,2018-02-25 02:31:58,"b""@kylealden it's from microsoft.. :(""",480,-0.75,1.0,4,-0.0008339095950776623
1406,2018-02-25 02:31:52,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",3761,0.0,0.0,3,0.0
1407,2018-02-25 02:31:49,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",325,0.0,0.0,3,0.0
1408,2018-02-25 02:31:49,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",138,0.0,0.0,3,0.0
1409,2018-02-25 02:31:48,b'RT @FPiednoel: Always connected QCOM PCs are such a waste of QCOM share holder money to satisfy Microsoft agenda of platform diversificatio\xe2\x80\xa6',1175,-0.1,0.25,3,-6.804470654279535e-05
1410,2018-02-25 02:31:41,b'RT @WesternMastery: I made a nifty little chart to address how to handle dealing with a statement you disagree with. Prepare yourself for m\xe2\x80\xa6',2579,-0.1875,0.5,0,-0.0005600658452357528
1411,2018-02-25 02:31:39,"b'Trending product From NASA to Microsoft, the White House and beyond - Easton has worked across every sector to brin\xe2\x80\xa6 https://t.co/6A401JIYF5'",2397,0.0,0.0,3,0.0
1412,2018-02-25 02:31:28,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",68,0.0,0.0,3,0.0
1413,2018-02-25 02:31:26,b'RT @ScottMAustin: $0 to $1 billion in annual revenue:\n\nGroupon - 3 years\nZynga - 4 yrs\nAmazon - 5 yrs\nGoogle - 5 yrs\nFacebook - 6 yrs\nSquar\xe2\x80\xa6',32,0.0,0.0,3,0.0
1414,2018-02-25 02:31:07,b'RT @LNPServices: #Microsoft #Bootcamp Internet of Things (#IoT) Camp for #Developers https://t.co/vhFwhDXyit https://t.co/YAiIf9ulu2',1,0.0,0.0,3,0.0
1415,2018-02-25 02:31:05,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",634,0.0,0.0,3,0.0
1416,2018-02-25 02:31:03,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",418,0.0,0.0,3,0.0
1417,2018-02-25 02:31:03,b'Mixer Is Giving Streamers A Way To Make More Money https://t.co/fkW3KmAbpn https://t.co/ouDwp6FiVx',3656,0.5,0.5,2,0.002117203805280509
1418,2018-02-25 02:31:01,"b'From NASA to Microsoft, the White House and beyond - Easton has worked across every sector to bring robotic arms to\xe2\x80\xa6 https://t.co/csqNCGIoBA'",337054,-0.05,0.1,3,-0.0039037856202681453
1419,2018-02-25 02:30:57,"b""RT @adamiswriting: The team behind @Microsoft's #martech stack visualization developed a deep dive into how #blockchain technology will sha\xe2\x80\xa6""",2688,-0.10000000000000002,0.4666666666666666,0,-0.0002905711655737277
1420,2018-02-25 02:30:54,b'RT @MakeUseOf: How to Only Print an Area in #Microsoft Excel https://t.co/LJSNI56CPV',700,0.0,1.0,0,0.0
1421,2018-02-25 02:30:52,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",2773,0.0,0.0,3,0.0
1422,2018-02-25 02:30:50,b'@KevinsDelight @Microsoft Never thought of it that way. https://t.co/PZQkEi57w0',103,0.0,0.0,3,0.0
1423,2018-02-25 02:30:50,b'#XboxOne Call of Duty: Ghosts https://t.co/HYZuIEOOSm #videogames #follow #save #deal #cheap https://t.co/TKojz9ZFPH',27787,0.4,0.7,2,0.01802254682544011
1424,2018-02-25 02:30:47,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",216,0.0,0.0,3,0.0
1425,2018-02-25 02:30:42,b'@brianupta @SeaOfThieves Oh man I just got it from the Microsoft store. I\xe2\x80\x99ll get the insider app ASAP. Thanks!',211,0.25,0.2,0,2.4438183966859272e-05
1426,2018-02-25 02:30:39,b'GTA V New en ebay: Grand Theft Auto V - Microsoft Xbox One - Brand New and Sealed https://t.co/2R2ayP4x6f https://t.co/VSWVyG3TtC',148,0.2575757575757576,0.6363636363636364,0,5.619381614825447e-05
1427,2018-02-25 02:30:39,"b""@microsoft @Windows Why tf my computer restarts automatically without my consent and why I can't disable it? I work\xe2\x80\xa6 https://t.co/mccxDm1cIz""",17,0.0,0.0,3,0.0
1428,2018-02-25 02:30:29,"b'@QasimAli82 Try this and let me know, if they accepted you as a beta tester https://t.co/mplzAYszSB'",425,0.0,0.0,3,0.0
1429,2018-02-25 02:30:28,"b'RT @thatchubbychic: Morning fam,pls help my brother who got laid off yestday,he has \n8yrs Work Experience in Oil &amp; Gas\n18+ Yrs work experie\xe2\x80\xa6'",283,0.0,0.0,3,0.0
1430,2018-02-25 02:30:25,"b""@Battlefield Respect to you guys for being transparent. People don't realize that pushing these updates through con\xe2\x80\xa6 https://t.co/EnEok3xMpL""",271,0.0,0.0,3,0.0
1431,2018-02-25 02:30:23,b'RT @kubernan: Fable Fortune launches for free on Xbox One &amp; Windows 10 https://t.co/pj08EeJu41 #Microsoft',5,0.4,0.8,2,3.7062648670118323e-06
1432,2018-02-25 02:30:23,b'RT @SJobsLegend: The desktop computer industry is dead. Innovation has virtually ceased. Microsoft dominates with very little innovation. T\xe2\x80\xa6',11,-0.221875,0.525,4,-2.968088383001028e-06
1433,2018-02-25 02:30:15,"b""RT @MSFTResearch: Curious how #AI is being used in healthcare? Dr. Antonio Criminisi talks about Project InnerEye's use in cancer treatment\xe2\x80\xa6""",7,-0.1,1.0,4,-1.6214908793176766e-06
1434,2018-02-25 02:30:04,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",682,0.0,0.0,3,0.0
1435,2018-02-25 02:30:03,"b'Thanks to Alibaba and Microsoft, AI can now beat humans at reading - SiliconANGLE https://t.co/H7rHoNyM8U'",233,0.2,0.2,0,2.1588992850343925e-05
1436,2018-02-25 02:30:00,b'.@Microsoft and @xiaomi have joined hands to develop budget AI-powered gadgets.\nhttps://t.co/4MHChcRhPM',27100,0.0,0.0,3,0.0
1437,2018-02-25 02:30:00,b'The card game Solitaire was included in the Windows because Microsoft wanted to teach people how to drag and drop.',3740,-0.25,0.23541666666666666,3,-0.0005098768418283009
1438,2018-02-25 02:29:58,b'RT @Microsoft: DVR Alert: Catch Microsoft CEO @SatyaNadella this weekend on @CBSSunday: https://t.co/IOYwFGQP92 https://t.co/2CfWengZdI',7,0.0,0.0,3,0.0
1439,2018-02-25 02:29:55,b'I liked a @YouTube video https://t.co/jc8glVxfoT Why does Microsoft even bother with Edge?',2830,0.6,0.8,2,0.0031466188720930452
1440,2018-02-25 02:29:50,b'RT @Rosel__d: Microsoft Office Danshi Anime\n[Gijinka parody]\nGood Day! \xf0\x9f\x98\x82 https://t.co/GFSAN45YhJ',55,0.0,0.0,3,0.0
1441,2018-02-25 02:29:47,"b'Microsoft and Xiaomi to collaborate on AI, cloud computing and\xc2\xa0hardware https://t.co/kdGkYl9tF6 via @techcrunch'",905,0.0,0.0,3,0.0
1442,2018-02-25 02:29:44,b'RT @datukhensem: At a job interview\nInterviewer: Do you have experience with Microsoft Excel? \nMe: Yes \nInterviewer: Show me. \nMe: Say no m\xe2\x80\xa6',185,0.0,0.0,3,0.0
1443,2018-02-25 02:29:43,b'Does anyone really want to take advice from a guy named \xe2\x80\x9cCommon\xe2\x80\x9d @Microsoft ?',3226,0.2,0.2,0,0.00029891026152450436
1444,2018-02-25 02:29:42,b'. Microsoft Azure Powers Newly Launched Blockchain Trade Finance Solution https://t.co/Y5GPKx9I84 https://t.co/nutHUfVoGh',43626,0.13636363636363635,0.4545454545454545,0,0.0062637982084810745
1445,2018-02-25 02:29:38,b'. Microsoft Azure Powers Newly Launched Blockchain Trade Finance Solution https://t.co/SSREaNuZAu https://t.co/kHsbf1EukD',47502,0.13636363636363635,0.4545454545454545,0,0.0068203122564357965
1446,2018-02-25 02:29:35,"b'""If Microsoft\xc2\xa0had crushed Google two decades ago, no one would have noticed. Today we would happily be using Bing.""\xe2\x80\xa6 https://t.co/mztA0jGrUW'",19,0.35000000000000003,0.55,2,8.472289844434862e-06
1447,2018-02-25 02:29:32,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",35,0.0,0.0,3,0.0
1448,2018-02-25 02:29:30,b'RT @Windows: Incredible music. Brilliant colors. One epic journey.\n\nGet Coco now in @MicrosoftStore: https://t.co/v48uJMeNbQ https://t.co/U\xe2\x80\xa6',7,0.6333333333333334,0.7666666666666666,2,7.873239047353608e-06
1449,2018-02-25 02:29:24,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",216,0.0,0.0,3,0.0
1450,2018-02-25 02:29:18,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",139,0.0,0.0,3,0.0
1451,2018-02-25 02:29:13,b'RT @XBM_Network: FOLLOW &amp; RT for your chance to win point &amp; click adventure game #Demetrios - The BIG Cynical Adventure on #XboxOne! #Givea\xe2\x80\xa6',30,-0.0875,0.475,0,-2.8882806287846113e-06
1452,2018-02-25 02:29:12,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",72,0.0,0.0,3,0.0
1453,2018-02-25 02:29:04,"b'RT @craigbrownphd: Server-side integration enhancements for Microsoft Outlook: With our February 2018 release, we are excited to bring seve\xe2\x80\xa6'",5,0.375,0.75,2,3.257459355772118e-06
1454,2018-02-25 02:29:01,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",177,0.0,0.0,3,0.0
1455,2018-02-25 02:29:00,"b""@ElleKahlow Great. Should the issue arises or you'll need assistance, don't hesitate to contact us. Please spare us\xe2\x80\xa6 https://t.co/rZ6Wx9iOqe""",1420359,0.8,0.75,1,1.974084997591522
1456,2018-02-25 02:28:40,"b'@TechAltar @MicrosoftEdge All of the Google services: Gmail, search, docs, keep, translate just work seamlessly bet\xe2\x80\xa6 https://t.co/i9GGjlBbeR'",51,0.1,0.1,3,1.1813719263600217e-06
1457,2018-02-25 02:28:39,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",132,0.0,0.0,3,0.0
1458,2018-02-25 02:28:38,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",230,0.0,0.0,3,0.0
1459,2018-02-25 02:28:37,b'RT @MSFTResearch: Dr. @pelikhan is part of the @MSMakeCode initiative that brings physical computing to classrooms around the world. Peli d\xe2\x80\xa6',4461,0.0,0.14285714285714285,3,0.0
1460,2018-02-25 02:28:34,"b'Microsoft Word document into a PDF, and it was one of the ways investigators found out about his alleged attempts t\xe2\x80\xa6 https://t.co/8Tag771dsk'",1232,-0.1,0.1,3,-2.853823947599111e-05
1461,2018-02-25 02:28:33,"b""RT @501Commons: Mark on your calendar @SeaTech4Good's meet-up on Tuesday, Mar. 6 from 8:30 to 10:00 a.m. at the Village Microsoft Store. Le\xe2\x80\xa6""",4461,0.0,0.0,3,0.0
1462,2018-02-25 02:28:28,b'RT @MicrosoftEDU: Microsoft is partnering with @codeorg to help schools teach computer science. Have you ever considered teaching computer\xe2\x80\xa6',4461,0.0,0.0,3,0.0
1463,2018-02-25 02:28:23,"b'RT @Microsoft: .@K_Wolfkill joined Microsoft before the days of Halo and Xbox. Now, she wants more women to join her in gaming. \nhttps://t.\xe2\x80\xa6'",4461,0.35,0.3,0,0.0010850206218954233
1464,2018-02-25 02:28:22,b'is this a challenge microsoft ?? https://t.co/k59uPDjMga',373,0.0,0.0,3,0.0
1465,2018-02-25 02:28:20,"b'RT @MSFT_Business: Discover how @Patagonia created a secure, scalable #businessmodel with Microsoft tools: https://t.co/lHw5hofD1i #MSFTRea\xe2\x80\xa6'",4461,0.4,0.6,2,0.0024800471357609676
1466,2018-02-25 02:28:18,"b'RT @Xbox: We really like those space suits in the newest season of Fortnite Battle Pass, but we lovvvvve those pop &amp; lock emotes. https://t\xe2\x80\xa6'",87,0.2,0.2,0,8.061126085750737e-06
1467,2018-02-25 02:28:12,"b'RT @MAKERSwomen: Here\xe2\x80\x99s how executives from top companies like @Microsoft, @ATT &amp; @Unilever are leading the way towards gender equality and\xe2\x80\xa6'",1008,0.5,0.5,2,0.0005837367165543635
1468,2018-02-25 02:28:11,b'RT @HodlWhale: #Amazon has a market cap of $702 billion \n#Microsoft is at $699 billion\n\n#Bitcoin $BTC has a market cap of $159 Billion\n\nWe\xe2\x80\xa6',685,0.0,0.0,3,0.0
1469,2018-02-25 02:28:09,"b'RT @jeffmcjunkin: Quick tip: For lesser-used Win10 VM\'s, create a new DWORD named ""MaintenanceDisabled"" under HKLM\\SOFTWARE\\Microsoft\\Windo\xe2\x80\xa6'",404,0.2348484848484849,0.4772727272727273,0,0.00010489437899057124
1470,2018-02-25 02:28:04,"b""RT @mspoweruser: Microsoft's new Swiftkey beta adds custom sticker support - https://t.co/sU70dtwi72 https://t.co/QogUXGo9fO""",353,0.13636363636363635,0.4545454545454545,0,5.068355493498876e-05
1471,2018-02-25 02:27:52,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",127,0.0,0.0,3,0.0
1472,2018-02-25 02:27:48,b'RT @bigpotplant: Haptic Links: Bimanual Haptics for #VR using variable stiffness actuation. From #Microsoft research. https://t.co/B0Qbm5nl\xe2\x80\xa6',462,0.0,0.0,3,0.0
1473,2018-02-25 02:27:40,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",22719,0.0,0.0,3,0.0
1474,2018-02-25 02:27:38,b'Tons games and consoles \nhttps://t.co/hUWwRbtyKZ https://t.co/doo3GObpUq https://t.co/qtVXma26Lr',692,0.0,0.0,3,0.0
1475,2018-02-25 02:27:25,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",357,0.0,0.0,3,0.0
1476,2018-02-25 02:27:22,"b""RT @MSFTResearch: The @MSTranslator team recently shipped the first mobile app with pure neural decoding, but they're just getting warmed u\xe2\x80\xa6""",761,0.15476190476190474,0.3611111111111111,0,9.851583545831774e-05
1477,2018-02-25 02:27:18,"b'@QasimAli82 @IM_Bokhari @SalooDurrani Ok, give a beta version f4om microsoft which you want me to download'",425,0.5,0.5,2,0.0002461191513250045
