followers,polarity,sentiment_confidence,clusters,difference
1042,-0.1,0.175,4,-0.000166725
167,-0.05,0.7,1,-5.34E-05
131,0.5,0.5,0,0.000299437
856,0,0,4,0
1029,0,0,4,0
1994,0,0,4,0
225,-0.75,1,3,-0.001542901
11,-0.75,1,3,-7.54E-05
1021,0,0,4,0
314,0,0,4,0
1961,0,0.375,1,0
50,-0.466666667,0.666666667,3,-0.000142226
1021,0,0,4,0
132,-0.2,0.4,1,-9.66E-05
186,-0.05,0.716666667,1,-6.09E-05
83,0,0,4,0
20790,-0.9375,1,3,-0.178205034
13,-0.5,0.533333333,3,-3.17E-05
8,-0.4,0.7,3,-2.05E-05
36704,0,0,4,0
455,0.35,0.55,0,0.000800823
36704,0,0,4,0
1149,0,0.125,4,0
36704,0,0,4,0
1149,0,0,4,0
1149,0.125,0.416666667,1,0.000547158
1149,-0.4,0.4,3,-0.00168087
6,0.5,0.5,0,1.37E-05
1149,0,0,4,0
672,0.333333333,0.266666667,1,0.000546149
4029,0,0,4,0
2664,0,0,4,0
423,0.005681818,0.414772727,1,9.11E-06
1021,-0.25,0.233333333,4,-0.000544549
18350,0,0,4,0
130,0.25,0.25,1,7.43E-05
325,-0.1,1,3,-0.000297151
48,0,0,4,0
15,0.6,0.95,0,7.82E-05
261,0,0,4,0
861,0,0,4,0
18350,0,0,4,0
6897,0,0,4,0
71,0.078787879,0.518181818,1,2.65E-05
2458,0,0,4,0
495,-0.05,0.716666667,1,-0.000162176
1793,0,0,4,0
5,-0.175,0.725,1,-5.80E-06
27,0.416666667,0.583333333,0,6.00E-05
4084,0.16,0.54,1,0.003226218
3,0.06,0.83,1,1.37E-06
27,0,0,4,0
54,-0.05,0.716666667,1,-1.77E-05
2906,0,0,4,0
130,0,0,4,0
63,0.8,0.75,0,0.00034561
35,-0.466666667,0.666666667,3,-9.96E-05
3,0,0,4,0
39,-0.083333333,0.533333333,1,-1.58E-05
2254,0,0,4,0
185,0.125,0.166666667,4,3.52E-05
135,0.5,0.5,0,0.00030858
363,0,0,4,0
563,0,0,4,0
905,0,0,4,0
2693,0,0,4,0
248,0,0,4,0
224,-0.466666667,0.666666667,3,-0.000637174
9,0,0,4,0
71,0,0,4,0
510,0.1,0.6,1,0.000279779
922,0.2,0.2,4,0.000337198
204,0,0,4,0
12,0,0,4,0
1291,0.1,0.383333333,1,0.000452478
15750,0,0,4,0
1139,0.136363636,0.5,1,0.000710046
942,0.45,0.7,0,0.002713037
25,0.25,0.5,1,2.86E-05
46,0.3,0.65,0,8.20E-05
1888,0,0,4,0
1029,0,0,4,0
5004,0,0,4,0
1,0,0,4,0
29,0,0,4,0
1049,-0.083333333,0.188888889,4,-0.000150971
5,-0.3125,0.6875,3,-9.82E-06
250,0,0,4,0
620,0.25,0.5,1,0.000708591
2752,0.125,0.166666667,4,0.000524205
50,0,0,4,0
321,0.78125,0.5,0,0.001146461
941,0,0,4,0
166,0.136363636,0.454545455,1,9.41E-05
7,0.25,0.25,1,4.00E-06
1020,0,0,4,0
1598,0.5,1,0,0.007305349
8375,-0.125,0.375,1,-0.003589387
508,0.1,0.383333333,1,0.000178047
1556,0,0,4,0
772,0,1,1,0
426,0,0,4,0
2414,-0.4,0.7,3,-0.006180015
1234,0.136363636,0.454545455,1,0.000699335
0,0,0,4,0
360,0.7875,0.6,0,0.001555244
304,0.475,0.8,0,0.001056213
652,0,0,4,0
725,0,0,4,0
539,0,0,4,0
453,0,0,4,0
10179,0,0,4,0
3476,-0.016666667,0.533333333,1,-0.000282502
62,0,0,4,0
31,-0.25,1,3,-7.09E-05
725,0.357142857,0.571428571,0,0.001352808
521,0.234848485,0.727272727,0,0.000813611
357,0,0,4,0
523,0.5,0.5,0,0.001195462
23,-0.90625,1,3,-0.000190577
25,0,0,4,0
259,0,0,3,0
2248,0,0,3,0
210,0,0,3,0
290,0,0,3,0
682,0,0,3,0
223,0.136363636,0.454545455,0,3.20E-05
9611,0,0,3,0
221,0,0,3,0
422,0.35,0.55,2,0.000188174
21,0,0,3,0
241,0,0,3,0
138,0,0,3,0
49,-0.2,0,3,0
822,0.15625,0.5,0,0.000148757
221,0,0,3,0
18,0,0,3,0
158,0,0.05,3,0
209,0,0,3,0
105,0,0,3,0
8789,0,0,3,0
435,0,0,3,0
4,0,0.066666667,3,0
6169,0,0,3,0
923,0,0,3,0
5,0.4,0.4,2,1.85E-06
1,0,0,3,0
1,0,0,3,0
56,0.168181818,0.45,0,9.82E-06
40,0,0,3,0
2846,0,0,3,0
59,0,0,3,0
545,0,0,3,0
255,0,0,3,0
211,0,0,3,0
5,0,0,3,0
949,0.25,0.45,0,0.000247306
757,0,0,3,0
20292,-0.05,0.7,0,-0.001645165
530,0.0625,0.366666667,0,2.81E-05
85,0.3,0.525,0,3.10E-05
102,0.35,0.55,2,4.55E-05
23,0,0.5,0,0
290,0,0,3,0
1,0,0.1,3,0
55145,0.6,0.9,2,0.068978917
6550,-0.0125,0.3875,0,-7.35E-05
23,0,0,3,0
449,0.46875,0.75,2,0.00036565
97,0,0,3,0
0,0.2,0.45,0,0
367,0,0,3,0
247,0,0,3,0
86,0.408333333,0.7,2,5.69E-05
5365,0,0.4,0,0
7475,-0.4,0.6,4,-0.004155649
950,0,0,3,0
280,0.15625,0.5,0,5.07E-05
629,0.2,0.2,0,5.83E-05
1117,0,0.4,0,0
1330,0,0,3,0
1587,0,0,3,0
629,0.15625,0.5,0,0.00011383
97,0,0.05,3,0
2,0.318181818,0.477272727,0,7.04E-07
380,0,0,3,0
361,0,0,3,0
1,0,0,3,0
713,0,0,3,0
9611,0.15,0.2,3,0.000667892
9611,0,0,3,0
142,0,0,3,0
9611,0,0.5,0,0
9611,0.068181818,0.352272727,0,0.000534728
329,0,0,3,0
9611,-0.4,0.6,4,-0.005343137
1441,0,0,3,0
186,0,0,3,0
115,0,0,3,0
1208,0.7,0.8,2,0.001567009
834,0.5,0.6,2,0.000579567
1963,0.25,0.85,0,0.000966264
233,0,0,3,0
2172,0,0,3,0
3090,0,0,3,0
36,0.5,0.5,2,2.08E-05
3,0,0,3,0
1109,0,0,3,0
1298,0.5,0.5,2,0.000751677
420,0,0.4,0,0
669,0,0,3,0
143,0,0,3,0
81,0,0,3,0
1383,0,0.4,0,0
4,0,0,3,0
125,0,0.4,0,0
439,0.3,0.2,0,6.10E-05
1078,0,0,3,0
903,0,0,3,0
6239,-0.4,0.633333333,4,-0.003661203
7545,0,0,3,0
217,-0.1,0.1,3,-5.03E-06
3,0.136363636,0.5,0,4.74E-07
5,0,0,3,0
753,0,0,3,0
200,0,0,3,0
1039,0,0,3,0
725,0.5,0.5,2,0.00041985
10,0,0,3,0
1488,-0.178125,0.421875,0,-0.000259017
415,0,0,3,0
2381,0.1,0.4,0,0.000220615
397,0,0,3,0
4,0,0.5,0,0
2151,0,0,3,0
495,0,0,3,0
607,0,0,3,0
414,-0.5,0.5,4,-0.000239749
46,0,0,3,0
3,0.136363636,0.5,0,4.74E-07
17,0,0,3,0
172,0,0,3,0
655,0,0,3,0
73,0,0,3,0
171,0.033333333,0.333333333,0,4.40E-06
9556,0,0.05,3,0
1050708,0,0,1,0
1,0,0,3,0
572,0,0.0625,3,0
2743,0,0,3,0
1519,0,0.4,0,0
393,0,0,3,0
122,0,0,3,0
137,0,0,3,0
43,0,0,3,0
93901,0.05625,0.7,0,0.008564603
652,0,0,3,0
19,0,0,3,0
299,-0.1,0.733333333,0,-5.08E-05
252,0,0,3,0
920,0,0,3,0
391,0,0,3,0
108,0,0,3,0
55,0,0,3,0
985,-0.8,1,4,-0.001825335
1815,-0.2,0,3,0
1515,-0.2,0,3,0
336,-0.5,0.5,4,-0.000194579
1592,0,0,3,0
567,0,0,3,0
1683,0.16,0.54,0,0.000336833
1078,0,0,3,0
1404,0,0,3,0
417,0,0,3,0
555,0.35,0.55,2,0.00024748
347698,0,0,3,0
0,-0.0625,0.5,0,0
164431,0,0,3,0
1504,0.4,0.4,2,0.000557422
235,0.01875,0.475,0,4.85E-06
136,0,0.5,0,0
3004,0.15625,0.5,0,0.000543634
881,0.407142857,0.771428571,2,0.000640966
13166,0.284848485,0.643939394,0,0.005594087
18,0,0,3,0
1,-0.131818182,0.427272727,0,-1.30E-07
31,0,0,3,0
366,0.116666667,0.566666667,0,5.60E-05
15505,0,0,3,0
1,0,0,3,0
18,0.132291667,0.5,0,2.76E-06
325,0,0,3,0
329,-0.25,0.235416667,3,-4.49E-05
4,0,0,3,0
4226,0.35,0.55,2,0.001884416
1434,0,0,3,0
824,0,0,3,0
1630,0,0,3,0
1120,0,0,3,0
24308,0.125,0.216666667,3,0.001524993
503,0,0,3,0
74,0.5,0.5,2,4.29E-05
1154,0,0,3,0
644,0,0,3,0
341,0,0,3,0
2,0,0,3,0
612,-0.125,0.375,0,-6.65E-05
40,0,0,3,0
242,0,0,3,0
604,-0.4,0.4,4,-0.000223858
6607,0,0,3,0
266,0,0,3,0
1059,0,0,3,0
1949,0.5,0.70462963,2,0.001590594
86,0,0,3,0
142,0.1,0.4,0,1.32E-05
409,0.25,0.25,0,5.92E-05
107,0,0,3,0
4212,0.318181818,0.5,0,0.001552209
823,0,0,3,0
3621,0.25,0.283333333,0,0.000594132
0,0,0,3,0
5145,0,0,3,0
6918,0,0,3,0
367,0.5,0.5,2,0.000212531
478,0.35,0.8,2,0.000310029
210,0.8,0.75,2,0.000291868
58,0,0,3,0
68,0.136363636,0.5,0,1.07E-05
1353,0,0,3,0
113,0,0,3,0
288,0,0,3,0
1,0,0,3,0
80,-0.05,0.1,3,-9.27E-07
15231,0,0.4,0,0
399,-0.1,0.1,3,-9.24E-06
255,0,0,3,0
360,0,0,3,0
235,0,0,3,0
101,0,0,3,0
193,0,0,3,0
908,0.25,0.2,0,0.000105165
123,0,0.464285714,0,0
11629,-0.2,0,3,0
78,0,0,3,0
1353,0,0,3,0
380,0,0,3,0
5592,0.213068182,0.5,0,0.001379978
1923,0.213068182,0.5,0,0.000474553
8303,0,0.05,3,0
1120,0.25,0.333333333,0,0.000216199
264,0,0,3,0
3671,0,0,3,0
684,0,0,3,0
76,0,0,3,0
517,0.154761905,0.361111111,0,6.69E-05
613,0,0,3,0
6877,0.5,0.5,2,0.003982497
74,0,0,3,0
2630,0,0,3,0
552,0,0,3,0
13206,0,0,3,0
4216,0,0,3,0
4,0,0.142857143,3,0
31,0.2,0.533333333,0,7.66E-06
309,0.2,0.7,0,0.000100208
39,0.25,0.25,0,5.65E-06
17818,0,0,3,0
197,0,0,3,0
14,0,0,3,0
84,0.318181818,0.477272727,0,2.95E-05
105,0,0,3,0
270,0,0,3,0
38,0,0,3,0
168,-0.125,0.375,0,-1.82E-05
173,0,0,3,0
633,0.090909091,0.336363636,0,4.48E-05
5854,0,0,3,0
2,0,0.066666667,3,0
59,0,0,3,0
204,0,0,3,0
517,0,0,3,0
872,0,0,3,0
4,0,0,3,0
9512,0,0,3,0
258,0,0,3,0
208,0,0.1,3,0
158,-0.25,0.1,3,-9.15E-06
274,0.1,0.4,0,2.54E-05
352,0.6,0.9,2,0.000440304
360,0,0,3,0
774,0.8,0.75,2,0.001075743
113,0.4,0.6,2,6.28E-05
245,0.2,0.2,0,2.27E-05
443,0,0,3,0
8,0,0,3,0
116,0,0,3,0
24800,-0.6,1,4,-0.034468263
209,0,0,3,0
197,0.3,0.333333333,0,4.56E-05
1634,-0.166666667,0.433333333,0,-0.000273363
656,0,0,3,0
4,0.375,0.75,2,2.61E-06
153,0,0,3,0
5,0.325,0.366666667,0,1.38E-06
196,0,0,3,0
856,0.35,0.675,2,0.000468449
5,0.75,0.9,2,7.82E-06
420,0,0,3,0
192,0,0,3,0
4,0,0,3,0
50,0,0,3,0
61,0,0,3,0
392,0.1,0.2,3,1.82E-05
1050708,0,0,1,0
140,0,0,3,0
6501,0,0,3,0
1390,0,0,3,0
227,0,0,3,0
856,0.375,0.75,2,0.000557677
1,0.4,0.4,2,3.71E-07
168,0.2,0.2,0,1.56E-05
146,0,0,3,0
936,0,0,3,0
704,0,0,3,0
220,0.7,0.6,2,0.000214037
2853,0,0,3,0
96,0.416666667,0.666666667,2,6.18E-05
112,0,0,3,0
1143,0,0,3,0
170,0,0,3,0
10825,0.136363636,0.454545455,0,0.001554248
91,0.136363636,0.454545455,0,1.31E-05
71,0,0,3,0
867,0,0,3,0
867,0,0,3,0
362,0,0,3,0
50,0,0,3,0
373,0,0,3,0
14,0,0,3,0
4,0.333333333,0.666666667,2,2.06E-06
237,0,0,3,0
1,0.1,0.4,0,9.27E-08
9,-0.094444444,0.672222222,0,-1.32E-06
2,0,0.5,0,0
10,0.1,0.4,0,9.27E-07
14,0,0,3,0
1897,0.357142857,0.571428571,2,0.000896784
1897,0,0,3,0
11110,-0.3,0.7,4,-0.005404429
433,0.4,0.366666667,2,0.000147108
1,0,0,3,0
481,0.35,0.55,2,0.000214483
1227,-0.05,0.7,0,-9.95E-05
93,0,0,3,0
1484,0.395238095,0.511904762,2,0.000695502
32,0,0,3,0
1317,0,0,3,0
156,0,0,3,0
583,0,0,3,0
116,0,0,3,0
94,0.25,0.25,0,1.36E-05
130,0.375,0.616666667,2,6.96E-05
420,0,0,3,0
1517,0.5,0.5,2,0.000878501
270,0.5,0.5,2,0.000156358
1056,0,0,3,0
823,0,0,3,0
583,-0.8,0.8,4,-0.000864301
92,0,0,3,0
121,0,0,3,0
621,0,0,3,0
97,0,0,3,0
3718,0.35,0.55,2,0.001657893
5202,0,0,3,0
1272,0.25,0.333333333,0,0.00024554
12431,0,0,3,0
6,0,0,3,0
10,0.145454545,0.651515152,0,2.20E-06
121,0,0.678571429,0,0
640,0,0,3,0
255,0,0,3,0
236,0,0,3,0
1433,0,0,3,0
1186,0.433333333,0.833333333,2,0.000992069
1,0.154761905,0.361111111,0,1.29E-07
23,0.211111111,0.366666667,0,4.12E-06
595,0,0,3,0
2062,0,0,3,0
4,0,0.5,0,0
1795,0.4,0.4,2,0.000665275
8,0,0.25,3,0
5906,0,0.4,0,0
861,0,0,3,0
749,0,0,3,0
835,0,0,3,0
835,0,0,3,0
559,0.5,0.5,2,0.000323719
4243,-0.0125,0.3875,0,-4.76E-05
611,0,0,3,0
97,0.15625,0.5,0,1.76E-05
1897,0.5,0.5,2,0.00109856
10,0.25,0.333333333,0,1.93E-06
4919,0,1,0,0
16,0,0,3,0
366,-0.2,0.2,3,-3.39E-05
802,0,0,3,0
0,0,0.1,3,0
1410,0,0,3,0
123,0,0,3,0
260,0,0,3,0
1695,0,0,3,0
130,0.6,0.716666667,2,0.000129488
371,0,0,3,0
685,-0.6,1,4,-0.000952047
87179,0,0,3,0
101638,0,0,3,0
718998,0.35,0.55,1,0.320608392
3,0.4,0.9,2,2.50E-06
2,0,0,3,0
40,-0.125,0.375,0,-4.34E-06
1270,0.175,0.275,0,0.000141576
1270,0.175,0.275,0,0.000141576
541,0,0,3,0
1236,0,0,3,0
193,0,0,3,0
1,-0.2,0.2,3,-9.27E-08
508,0,0,3,0
1231,0,0,3,0
1568,0.045454545,0.484848485,0,8.00E-05
596,0,0,3,0
414,0.05625,0.25,3,1.35E-05
414,0.05625,0.25,3,1.35E-05
901,0.118181818,0.727272727,0,0.000179386
1338,-0.5,1,4,-0.001549682
1400,0,0,3,0
692,0,0,3,0
738,0,0,3,0
1049,0.4,0.8,2,0.000777574
629,0,0,3,0
2120,0,0,3,0
439,0.408333333,0.7,2,0.000290666
800,0,0,3,0
52,0,0,3,0
132,0,0,3,0
242,-0.6,1,4,-0.000336344
1365,1,0.3,2,0.000948572
339,0.375,0.3,0,8.83E-05
41,0.085227273,0.727272727,0,5.89E-06
2,0.180555556,0.347222222,0,2.90E-07
307,0,0,3,0
493,0,0,3,0
3150,0.068181818,0.727272727,0,0.00036182
1545,0.116666667,0.616666667,0,0.000257479
3610,0.5,0.5,2,0.002090565
58252,0,0.3,0,0
2,0,0,3,0
20101,0,0,3,0
186,0.166666667,0.333333333,0,2.39E-05
554,0,0,3,0
2,-0.116666667,0.383333333,0,-2.07E-07
127,0.5,0.775,2,0.000113997
1936,0.625,0.5,2,0.001401431
326,0,0,3,0
200,0,0,3,0
13508,0.3,0.5,0,0.004693521
11922,0.154761905,0.361111111,0,0.001543372
15490,0,0,3,0
4783,0,0,3,0
1570,0,0,3,0
327,0,0,3,0
200,0,0,3,0
10182,0,0.25,3,0
0,0,0,3,0
379,0.075,0.844444444,0,5.56E-05
113,-0.05,0.1,3,-1.31E-06
1283,0,0,3,0
1491,0.1,0.2,3,6.91E-05
19021,0.170454545,0.454545455,0,0.003413782
1568,0.5,0.5,2,0.000908035
4343,0.5,1,2,0.005030096
119,0.15625,0.5,0,2.15E-05
27,0.368181818,0.627272727,2,1.44E-05
3,0.45,0.716666667,2,2.24E-06
471,0,0,3,0
460,-0.05,0.1,3,-5.33E-06
173,0,0,3,0
541,0,0,3,0
0,0.4,0.4,2,0
29,0.3,0.2,0,4.03E-06
214,0.4,0.4,2,7.93E-05
634,0,0,3,0
629,0,0,3,0
692,0,0,3,0
6850,0,0,3,0
35,0,0,3,0
450,0,0,3,0
31,-0.2,0.45,0,-6.46E-06
230,0,0,3,0
135,0.433333333,0.733333333,2,9.94E-05
980,0,0.5,0,0
7,0,0,3,0
214,0,0,3,0
352,-0.375,0.6875,4,-0.000210215
17,0,0,3,0
6,0.55,0.7,2,5.35E-06
184,0,0,3,0
746,0,0,3,0
1338,0.316666667,0.45,0,0.000441659
329,-0.155555556,0.288888889,3,-3.42E-05
73,0,0,3,0
731,0,0,3,0
3913,0,0,3,0
15,0.6,1,2,2.08E-05
223,0,0,3,0
9014,0,0,3,0
70,1,1,2,0.000162149
260,0,0,3,0
15380,-0.3,0.7,4,-0.007481559
524,0,0,3,0
693,0,0,3,0
643,0,0,3,0
2784,0.25,0.333333333,0,0.000537408
135,0.525,0.525,2,8.62E-05
1088,0,0,3,0
76,0.2,0.2,0,7.04E-06
1415,-0.5,0.5,4,-0.000819432
743,0,0,3,0
1784,0.4,0.8,2,0.001322395
81,0,0,3,0
135,-0.1,0.1,3,-3.13E-06
0,0.4,0.8,2,0
644,0,0,3,0
663,0,0,3,0
647,0,0,3,0
101,0.5,0.9,2,0.000105281
4281,0,0.75,0,0
1998,0,0.4,0,0
31,0.214285714,0.428571429,0,6.59E-06
7724,0,0,3,0
124,0,0,3,0
370,0,0.125,3,0
25353,0,0.75,0,0
113,0,1,0,0
31,0.45,0.85,2,2.75E-05
182,0,0,3,0
3,0,0,3,0
763,0,0,3,0
3482,0.4,0.8,2,0.002581043
64,0,0,3,0
121,0,0,3,0
48,0,0,3,0
919,0,0,3,0
102,-0.125,0.375,0,-1.11E-05
11,0,0,3,0
92,0.1,0,3,0
929,-0.0125,0.3875,0,-1.04E-05
3,0,0,3,0
213,-0.139393939,0.618181818,0,-4.25E-05
326,0,0,3,0
31,0,0,3,0
366,-0.4,0.4,4,-0.000135649
301,0,0,3,0
52,0,0,3,0
31,0,0,3,0
112,0,1,0,0
172,0,0,3,0
1050708,0,0,1,0
19,0,0,3,0
15,0.2,0.366666667,0,2.55E-06
551,0,0,3,0
1232,0.213333333,0.666666667,0,0.000405877
385,0.25,0.45,0,0.00010033
110,0,0,3,0
4003,0,0,3,0
10,0,0,3,0
95,0,0,3,0
32,-0.083333333,0.25,3,-1.54E-06
1045,0,0,3,0
1784,0.4,0.8,2,0.001322395
14,0,0,3,0
10,0,0,3,0
818,0,0,3,0
416,0,0,3,0
79,0,0,3,0
3,0,0,3,0
305,0,0,3,0
55,0,0,3,0
3,0,0,3,0
2,0,0.25,3,0
416,0.214285714,0.642857143,0,0.000132745
1310,0,0,3,0
508,0.5,0.5,2,0.000294185
144,0,0,3,0
1284,0,0,3,0
19,0,0,3,0
1399,0.45,0.716666667,2,0.001045115
117,0.8,0.75,2,0.000162612
11512,0,0,3,0
177,0,0,3,0
4919,0,0,3,0
916,0,0,3,0
2,0.4,0.9,2,1.67E-06
979,-0.25,0.33125,3,-0.0001878
1188,0,0,3,0
32,-0.181818182,0.627272727,4,-8.45E-06
151,0,0,3,0
135,0,0,3,0
305,0.280753968,0.461507937,0,9.15E-05
1193,0,0,3,0
0,0,0,3,0
0,0.4,0.9,2,0
1329,-0.25,0.4,4,-0.000307852
423,0.1,0.133333333,3,1.31E-05
60,0,0,3,0
1968,0,0.25,3,0
0,0.5,0.8,2,0
133,0,0,3,0
1358,0,0,3,0
248,0,0,3,0
118,0,0,3,0
137,0,0,3,0
582,0,0,3,0
105,0,0,3,0
3,0,0,3,0
51,0,0,3,0
136,0,0,3,0
18,0.1,0.8,0,3.34E-06
691,0,0.1,3,0
454,0,0,3,0
1784,0.8,0.75,2,0.002479491
476,0,0,3,0
5,0,0.1,3,0
290,1,0.3,2,0.000201528
290,1,0.3,2,0.000201528
290,1,0.3,2,0.000201528
290,1,0.3,2,0.000201528
1023,0,0,3,0
459,0,0,3,0
13,0.2,0.2,0,1.20E-06
72,0.15625,0.5,0,1.30E-05
367,0.1,0.1,3,8.50E-06
343,0.214285714,0.642857143,0,0.000109451
762,0,0,3,0
840,0,0,3,0
154,0,0.3,0,0
38,0.75,0.95,2,6.27E-05
11065,0,0,3,0
273,0,0,3,0
3214,0.136363636,0.454545455,0,0.000461464
398,0.8,0.75,2,0.00055316
3,0.2,0.5,0,6.95E-07
1050708,0,0,1,0
272,0,0,3,0
293,0,0,3,0
738,0,0,3,0
738,0,0,3,0
6551,0.6,1,2,0.009104903
1777,0,0,3,0
889,0.305555556,0.644444444,0,0.000405503
71,0,0.4,0,0
273,0,0,3,0
24,0.033333333,0.333333333,0,6.18E-07
99,0,0,3,0
406,0.1,0.1,3,9.40E-06
4127,-0.3,0.2,3,-0.000573591
2595,-0.325,0.644444444,4,-0.001258991
17,0,0,3,0
93,0,0,3,0
30554,0,0,3,0
547,0,0,3,0
4347,0,0,3,0
262,0,0,3,0
0,0,0.05,3,0
10,0.3,0.45,0,3.13E-06
476,0,0,3,0
2344,0.25,0.75,0,0.001018065
519,-0.3,0.5,4,-0.000180333
532,0,0,3,0
583,0.100324675,0.305844156,0,4.14E-05
0,0.068181818,0.727272727,0,0
275,0.2,0.383333333,0,4.88E-05
275,0.225,0.325,0,4.66E-05
1209,0.2,0.25,0,0.000140027
1209,0,0,3,0
800,0,0,3,0
1117,0.136363636,0.454545455,0,0.000160378
12,0.136363636,0.454545455,0,1.72E-06
678,0.033333333,0.333333333,0,1.75E-05
360,0,0,3,0
55,0,0,3,0
164,0.1,0.1,3,3.80E-06
951,0,0,3,0
452,0,0,3,0
184,0,0,3,0
875,0,0,3,0
186,0.275,0.425,0,5.04E-05
138,0,1,0,0
31443,-0.3,0.2,3,-0.004370103
5642,0,0,3,0
378,0,0,3,0
401,0,0,3,0
37,-0.6,0.9,4,-4.63E-05
1353,1,0.3,2,0.000940233
237,0,0,3,0
1353,1,0.3,2,0.000940233
3,0.4,0.8,2,2.22E-06
65,0,0,3,0
1027,0,0,3,0
47,0.25,0.45,0,1.22E-05
124,0.270833333,0.595238095,0,4.63E-05
138,0,0.6,0,0
5,0.180555556,0.347222222,0,7.26E-07
466,0,0,3,0
3,0,0,3,0
2582,0.342857143,0.767857143,2,0.001574586
3811,0.5,0.5,2,0.002206965
535,0,0,3,0
844,0,0,3,0
382,-0.5,0.866666667,4,-0.000383444
2886,0,0,3,0
2641,0,0,3,0
69,0,0,3,0
608,0.136363636,0.454545455,0,8.73E-05
678,0.15625,0.5,0,0.000122698
86,0,0,3,0
1168,0,0,3,0
41,0,0,3,0
0,-0.235833333,0.460833333,4,0
338,0,0.625,0,0
59,0,0.5,0,0
41,0.085227273,0.727272727,0,5.89E-06
148,-0.0875,0.475,0,-1.42E-05
5,0.375,0.75,2,3.26E-06
258,0,0,3,0
2,0,0.25,3,0
21,0,0,3,0
86,0,0,3,0
0,0.225,0.2,0,0
0,0,0,3,0
82,0,0,3,0
575,0,0,3,0
258,0,0,3,0
2,0,0,3,0
603,0,0,3,0
2,0.4,0.4,2,7.41E-07
261,0,0,3,0
397,0,0,3,0
351989,0,0,3,0
121,0.25,0.333333333,0,2.34E-05
12,0,0,3,0
540,0,0,3,0
770,0,0,3,0
573,0.133333333,0.3,0,5.31E-05
780,0.5,0.5,2,0.000451701
792,0,0,3,0
60,0,0,3,0
849,0,0,3,0
107,0,0,3,0
157,0,0.75,0,0
526,0,0,3,0
103,0,0,3,0
2555,0.136363636,0.454545455,0,0.000366846
24,0.15625,0.5,0,4.34E-06
37,0.368181818,0.75,2,2.37E-05
367,0,0.4,0,0
5926,0,0.333333333,0,0
293,-0.466666667,0.611111111,4,-0.000193558
6,0.5,0.5,2,3.47E-06
263,0,0,3,0
7930,0,0,3,0
74,0,0,3,0
822,0.4,0.9,2,0.000685474
822,0.55,0.85,2,0.000890164
1616,0,0,3,0
822,0.3125,0.65,2,0.000386769
99,0.011111111,0.455555556,0,1.16E-06
15,0,0,3,0
442,0,0,3,0
416,0,0,3,0
114,0,0,3,0
284,0,0,3,0
693,0,0,3,0
2107,0,0,3,0
176,0,0,3,0
903,-0.4,0.4,4,-0.000334676
221,0,0,3,0
678,1,0.4,2,0.000628212
809,0.136363636,0.454545455,0,0.000116156
14,0,0,3,0
352,0,0.033333333,3,0
188,0.25,0.375,0,4.08E-05
100,0,0,3,0
651,0,0,3,0
47,0.25,0.45,0,1.22E-05
15353,1,0.3,2,0.010669178
288,0,0,3,0
5061,1,0.3,2,0.003517014
2288,1,0.3,2,0.001589988
3,0,0,3,0
765,0,0,3,0
11453,1,0.3,2,0.007958972
5,0,0,3,0
22130,0.2,0.5,0,0.005126228
186,0.275,0.425,0,5.04E-05
120,0,0,3,0
446,0,0,3,0
251,0.193181818,0.393939394,0,4.42E-05
212,0.213333333,0.666666667,0,6.98E-05
791,-0.6,1,4,-0.001099371
138,0,0.25,3,0
144,0,0,3,0
73,0,0,3,0
233,0,0,3,0
578,0.6,0.7,2,0.000562333
52,0,0,3,0
2,0,0,3,0
9617,0.55,0.85,2,0.010414483
38,0.625,0.5,2,2.75E-05
2200,0.5,0.5,2,0.001274029
351,0,0,3,0
944,0,0,3,0
351989,0.366666667,0.7,2,0.209273883
2984,0.25,0.375,0,0.000648017
635,0,0,3,0
130,0,0,3,0
5,0,0.066666667,3,0
468,0,0,3,0
154975,-0.433333333,0.433333333,4,-0.067409687
121,0,0,3,0
968,0,0,3,0
1185,0,0,3,0
584,0,0,3,0
968,0,0,3,0
25,0.45,0.45,2,1.17E-05
90,0,0,3,0
439,0,0,3,0
220,0,0,3,0
299,0,0,3,0
685,0,0,3,0
26,0,0,3,0
6607,0,0,3,0
1792,0,0,3,0
2688,0,0,3,0
5,0,0.142857143,3,0
8,0.25,0.3,0,1.39E-06
8,0,0,3,0
5903,0.136363636,0.454545455,0,0.00084755
452,0.5,0.5,2,0.000261755
15,-0.0125,0.3875,0,-1.68E-07
419,0,0,3,0
18426,0.35,0.5,2,0.007469398
43626,0,0,3,0
18426,0.283333333,0.583333333,0,0.007054431
47502,0,0,3,0
219063,0,0,3,0
768,0,0,3,0
29,0,0.4,0,0
3203,0,0,3,0
3203,0,0,3,0
85,0.178571429,0.317857143,0,1.12E-05
822,0.408333333,0.7,2,0.000544253
5422,0.342857143,0.767857143,2,0.003306508
2,0.318181818,0.677272727,2,9.98E-07
3,0,0,3,0
2688,0.4,0.9,2,0.002241549
17,0,0,3,0
73,0.5,0.6,2,5.07E-05
738,0,0,3,0
4150,0,0,3,0
100,-0.4,0.4,4,-3.71E-05
279,0,0,3,0
40410,0,0,3,0
395,0,0,3,0
396,0,0,3,0
647,0,0,3,0
13,0,0,3,0
679,0,0,3,0
298,0,0,3,0
82,0,0,3,0
5,0.333333333,0.666666667,2,2.57E-06
372,0,0,3,0
